index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
4447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0,0.435935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57153,0,0,0,0,0,0,-0.00322035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57153,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0,0,0.59592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0,0,0,0,0,-0.034491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0,0,-1.24312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260613,0,0,0,0,0,0,0,0,0,-1.24312,0,0,0,0,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0,0,0,0.88038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184954,0,0,0,0,0,0,0,0,0,0,0,0.88038,0,0,0,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0,0,0,-0.487832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102486,0,0,0,0,0,0,0,0,0,0,0,-0.487832,0,0,0,0,0,0,0,0,0,0
4459,0,0,0,0,0,1.56578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030762,0,0,0,0,0,0,0,0,1.56578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,0,0,0,0,0,0,0,-0.863905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.863905,0,0,0,0,0,0,0,0,0,0,0,0
4461,0,0,0,0,0,0,0,1.06587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213173,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06587,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,-0.407111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000809366,0,0,0,0,0,0,0,0,0,0,-0.407111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,-0.798608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,-1.57453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314907,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57453,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0,-0.22201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0,0,0,0,0.4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,-0.786791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015642,0,0,0,0,0,0,0,0,0,0,-0.786791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,1.44085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028817,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44085,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0,-0.137609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000275217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137609,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,0.912141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,0,0,0,0,1.55856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0,0,0,0.715982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61595,0,0,0,0,0,0,0,0,0,0,0,-0.00308388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61595,0,0
4475,0,0,0,0,0,0,0,0.285834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285834,0,0,0,0,0,0,0,0,0,0,0,0
4476,0,0,0,0,0,0,-1.56052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885538,0,0,0,0,0,0,0,0,0,0,0,0.00168996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885538,0,0
4478,0.141673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,0,0,1.14879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228387,0,0,0,0,0,0,0,0,0,0,1.14879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,1.48543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17488,0,0,0,0,0,0,0,0,0,0,0,0.00224215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17488,0,0
4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699552,0,0,0,0,0,0,0,0,0,0,0,0.000133502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699552,0,0
4484,0,0,0,0,0,0,-1.23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,0,0,0,-1.11316,0,0,0,0,0,0,0,0,0,0,0,-0.00224881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11316,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,0,0,0,0,0,0,-0.969451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,1.29672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254758,0,0,0,0,0,0,0,0,1.29672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,1.1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10508,0,0,0,0,0,0,0.00226451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10508,0,0,0,0
4491,0,1.78622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0,0,0,-0.6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126155,0,0,0,0,0,0,0,0,0,0,0,-0.6005,0,0,0,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0,0,-1.22414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257173,0,0,0,0,0,0,0,0,0,0,0,-1.22414,0,0,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0,0,0,0,0,0.461156,0,0,0,0,0,0,0,0,0,0,0,0.000931628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461156,0,0,0,0,0,0,0
4496,0,0,0,0,0,0,0,0,0,1.00258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210625,0,0,0,0,0,0,0,0,0,0,0,1.00258,0,0,0,0,0,0,0,0,0,0
4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,-1.08806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,0,0,0,0,0,0,-0.747803,0,0,0,0,0,0,0,0,0,0,0,-0.00151071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747803,0,0,0,0,0,0,0
4502,0,0,0,0,1.10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0,0,0,0,0.434934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,0,0,1.74137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346198,0,0,0,0,0,0,0,0,0,0,1.74137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,0,0.366319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,0,0,0,0,1.19471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,0,0,0,0,0,0,0,0,0,0,0,0,-0.141914,0,0,0,0,0,0,0,0,0,0,0,-0.000286696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141914,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,0,0,0,0,0,0,0,0,0,0,0,0,0.257073,0,0,0,0,0,0,0,0,0,0,0,0.00051934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257073,0,0,0,0,0,0,0
4510,0,-1.27496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34527,0,0,0,0,0,-0.00308549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34527,0,0,0,0,0
4512,0,0,0,0,0,0,0,0,0,0,-0.886476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.766865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,0,0,0,-1.13867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,0,0,0,0,0,-1.01898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200193,0,0,0,0,0,0,0,0,-1.01898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16517,0,0,0,0,0,0,-0.00238765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16517,0,0,0,0
4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17813,0,0,0,0,0,0,0.00249075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17813,0
4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584654,0,0,0,0,0,-0.00134095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.584654,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0,-1.41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296568,0,0,0,0,0,0,0,0,0,0,0,-1.41167,0,0,0,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520783,0,0,0,0,0,0,1.06718e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520783,0,0,0,0
4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297993,0,0,0,0,0,0,0.000610642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297993,0,0,0,0
4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37349,0,0,0,0,0,0,-0.00281453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37349,0,0,0,0
4524,0,0,0,0,0,0,0,0,0,0,1.10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0,0,0,0,0,0.306815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185287,0,0,0,0,0,0,0,0,0,0,0,-0.000353601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185287,0,0
4528,0,0,0,0,0,0,-0.901178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.771577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,0,0,0,-0.2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.870763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.478111,0,0,0,0,0,-0.00109659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.478111,0,0,0,0,0
4534,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,0,0,0,0,0,1.14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224306,0,0,0,0,0,0,0,0,1.14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.462673,0,0,0,0,0,0,-0.000948101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.462673,0,0,0,0
4537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,0,0,0,0,0.23283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,0,0,0,0,0,0,0,0,0,0,0,0,1.19605,0,0,0,0,0,0,0,0,0,0,0,0.00241625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19605,0,0,0,0,0,0,0
4540,0,0,-0.772271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153533,0,0,0,0,0,0,0,0,0,0,-0.772271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673855,0,0,0,0,0,0,0,0,0,0,0,-0.00128598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673855,0,0
4542,0,0,0,0,0,0,0,0,0,0,0,0,1.2669,0,0,0,0,0,0,0,0,0,0,0,0.0025594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2669,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0,0,0,0,0,0,-0.161998,0,0,0,0,0,0,0,0,0,0,0,-0.000327269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161998,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46931,0,0,0,0,0,0,0.00310636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46931,0
4545,0,0,0,0,0,0,0,0,0,0,0,-0.062102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29024,0,0,0,0,0,0,0.000613614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29024,0
4547,0,0,0,0,0,0,0,0,0,-0.863686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181447,0,0,0,0,0,0,0,0,0,0,0,-0.863686,0,0,0,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,0,0,0,0.519835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,0,0,0,-0.232081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.771569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,0,0,0,0,0,0,0,0,0,0,0.761528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603002,0,0,0,0,0,0,-0.00127485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603002,0
4554,0,0,0,0,0,0,0,0,1.17589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246518,0,0,0,0,0,0,0,0,0,1.17589,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0,0,-0.728798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152788,0,0,0,0,0,0,0,0,0,-0.728798,0,0,0,0,0,0,0,0,0,0,0
4557,0,0,0,0,0,-0.644831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126686,0,0,0,0,0,0,0,0,-0.644831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874004,0,0,0,0,0,0,0.00179099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874004,0,0,0,0
4559,0,0,0,-0.119817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,0,0,0.993236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197462,0,0,0,0,0,0,0,0,0,0,0.993236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,0,0,-1.56592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311315,0,0,0,0,0,0,0,0,0,0,-1.56592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,-0.439199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00087316,0,0,0,0,0,0,0,0,0,0,-0.439199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,0,0,0,0,1.48732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433018,0,0,0,0,0,0,-8.87331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433018,0,0,0,0
4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0383,0,0,0,0,0,0,0,0,0,0,0,-0.00198149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0383,0,0
4568,0,0,0,0,0,0,0,0,0,0,0,-1.16575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,0,0,0,0,0,0,0,0,0,0,0,0,0.59153,0,0,0,0,0,0,0,0,0,0,0,0.00119501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59153,0,0,0,0,0,0,0
